participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,sentence_rt,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_050,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,371.0,229.0,436.0,414.0,336.0,361.0,377.0,2524.0,,3547.0,left,B,False,left,0.832,0.168,2345.0,1951.0,394.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,left,867.0,left,867.0,contrastive.B
participant_050,a,29,experiment,44,15,1,unmodified,y,15b,15a,,422.0,232.0,301.0,574.0,365.0,285.0,553.0,2732.0,,2765.0,right,A,False,left,0.8,0.2,1178.0,942.0,236.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,left,492.0,left,492.0,unmodified.A
participant_050,a,40,experiment,46,16,1,exhaustive,y,16b,16a,16a,321.0,233.0,178.0,160.0,395.0,358.0,342.0,1987.0,,1932.0,right,A,False,right,0.297,0.703,767.0,228.0,539.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,143.0,left,228.0,exhaustive.A
participant_050,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,392.0,243.0,217.0,421.0,312.0,370.0,380.0,2335.0,,2996.0,right,B,False,right,0.247,0.753,1639.0,405.0,1234.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,left,141.0,left,405.0,contrastive.B
participant_050,a,21,experiment,53,18,1,unmodified,n,18a,18b,,415.0,296.0,314.0,383.0,725.0,407.0,381.0,2921.0,,2644.0,left,A,False,left,0.577,0.423,1535.0,886.0,649.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,715.0,left,715.0,unmodified.A
participant_051,a,36,experiment,1,1,1,exhaustive,n,1a,1b,1a,544.0,605.0,445.0,432.0,415.0,500.0,514.0,3455.0,,2162.0,left,A,False,left,0.891,0.109,884.0,788.0,96.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,96.0,right,96.0,exhaustive.A
participant_051,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,534.0,446.0,495.0,481.0,423.0,479.0,386.0,3244.0,,1810.0,right,A,True,right,0.0,1.0,597.0,0.0,597.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,354.0,right,597.0,contrastive.A
participant_051,a,18,experiment,8,3,1,unmodified,y,3b,3a,,789.0,711.0,603.0,757.0,655.0,911.0,777.0,5203.0,,2764.0,right,A,False,right,0.191,0.809,439.9,84.0,355.9,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,84.0,left,84.0,unmodified.A
participant_051,a,43,experiment,10,4,1,exhaustive,y,4b,4a,4a,413.0,664.0,445.0,423.0,417.0,393.0,433.0,3188.0,,2033.1561696658098,right,A,False,right,0.221,0.779,5893.0,1302.0,4591.0,6.0,20.0,26.0,5.0,19.0,24.0,7.0,left,273.0,left,273.0,exhaustive.A
participant_051,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,896.0,761.0,638.0,671.0,820.0,884.0,779.0,5449.0,,2033.1561696658098,right,B,False,right,0.112,0.888,3170.7,355.9,2814.8,1.0,6.0,7.0,0.0,5.0,5.0,2.0,right,283.0,right,283.0,contrastive.B
participant_051,a,13,experiment,17,6,1,unmodified,n,6a,6b,,664.0,684.0,630.0,558.0,530.0,688.0,566.0,4320.0,,3423.0,left,A,False,left,0.85,0.15,2159.0,1835.0,324.0,4.0,1.0,5.0,3.0,0.0,3.0,2.0,left,165.0,left,1233.0,unmodified.A
